,IsLeftObstacle,IsLeftLeftObstacle,IsForwardObstacle,IsForwardForwardObstacle,IsRightObstacle,IsRightRightObstacle,AngleWithFood,Direction,Decision
3796,False,False,False,False,False,True,0.5525684567112534,0,1
3797,False,False,False,False,False,False,0.5,0,0
3798,False,False,False,False,False,False,0.4474315432887466,0,0
3799,False,False,False,False,False,False,0.39758361765043326,1,1
3800,False,False,False,False,False,True,0.8788810584091566,1,1
3801,False,False,False,False,True,True,-0.5628329581890013,0,1
3802,False,False,False,False,False,False,-0.5,1,0
3803,False,False,False,False,False,True,0.0,1,0
3804,False,False,False,False,True,True,0.4474315432887466,1,-1
3805,False,False,False,False,False,False,-0.026464676059589878,1,0
3806,False,False,False,False,False,True,0.4474315432887466,-1,0
3807,False,True,False,False,False,False,-0.04858979034752894,-1,1
3808,True,True,False,False,False,False,-0.5244372519721975,0,1
3809,False,False,False,False,False,False,-0.5,-1,1
3810,False,True,False,False,False,False,1.0,-1,0
3811,True,True,False,False,False,False,0.4735353239404101,1,1
3812,False,False,False,False,False,True,0.9711420616236955,0,1
3813,False,False,False,False,False,False,0.9682744825694465,0,1
3814,False,False,False,False,False,False,0.9647767125227228,-1,0
3815,False,True,False,False,False,False,0.43039551272693605,1,1
3816,False,False,False,False,False,True,0.9220208696226306,-1,0
3817,False,True,False,False,False,False,0.3857997487800919,1,1
3818,False,False,False,False,False,True,0.8711189415908434,-1,0
3819,False,True,False,False,False,False,0.3347506594614321,0,0
3820,False,False,False,False,False,False,0.30256845671125343,1,1
3821,False,False,False,False,False,True,0.7788579383763046,-1,0
3822,False,True,False,False,False,False,0.25,1,1
3823,False,False,False,False,False,True,0.7211420616236955,0,1
3824,False,False,False,False,False,False,0.6871670418109987,-1,0
3825,False,True,False,False,False,False,0.1652493405385679,-1,0
3826,True,True,False,False,False,False,-0.30256845671125343,0,0
3827,False,False,False,False,False,False,-0.2744372519721974,1,0
3828,False,False,False,False,False,True,0.20483276469913345,1,1
3829,False,False,False,False,True,True,0.6778076844893528,0,1
3830,False,False,False,False,False,False,0.6475836176504333,0,1
3831,False,False,False,False,False,False,0.6142002512199082,-1,0
3832,False,True,False,False,False,False,0.10241638234956672,-1,0
3833,True,True,False,False,False,False,-0.3668750612523435,-1,-1
3834,False,False,False,False,False,False,-0.6475836176504333,-1,1
3835,False,True,False,False,False,False,0.8279791303773694,1,1
3836,False,False,False,False,False,True,-0.6211189415908434,0,1
3837,False,False,False,True,False,False,-0.5628329581890013,-1,1
3838,False,True,False,False,False,False,0.9220208696226306,-1,0
3839,True,True,False,False,False,False,0.35241638234956674,1,1
3840,False,False,False,False,False,True,0.8128329581890013,0,1
3841,False,False,False,False,False,False,0.75,1,1
3842,False,False,False,True,False,True,-0.6475836176504333,1,0
3843,False,False,False,False,True,True,-0.10241638234956672,0,0
3844,False,False,False,False,False,False,-0.07797913037736932,-1,1
3845,False,True,True,False,False,False,-0.5,1,0
3846,True,True,False,False,False,True,0.0,1,0
3847,False,False,False,False,True,True,0.43716704181099886,-1,0
3848,False,True,False,False,False,False,-0.05256845671125343,0,0
3849,False,False,False,False,False,False,-0.045167235300866554,0,0
3850,False,False,False,False,False,False,-0.039583424160565546,0,0
3851,False,False,False,False,False,False,-0.03522328747727728,-1,1
3852,False,True,True,False,False,False,-0.5,-1,1
3853,True,True,False,False,True,True,-1.0,-1,-1
3854,False,False,False,False,False,False,-0.47114206162369554,-1,1
3855,False,True,False,False,False,False,-0.9682744825694465,-1,1
3856,True,True,False,False,False,False,0.5,-1,-1
3857,False,False,False,False,False,False,0.5565306157946845,1,1
3858,False,False,False,False,False,True,-0.9420140258271212,-1,1
3859,False,True,False,False,False,False,0.5498479256383133,1,1
3860,False,False,False,False,False,True,-0.9488276303287964,0,1
3861,False,False,False,False,False,False,-0.9474315432887466,-1,1
3862,False,True,False,False,False,False,0.5439286816831026,0,1
3863,False,False,False,False,False,False,0.5352232874772773,-1,0
3864,False,True,False,False,False,False,0.03427875052794227,-1,0
3865,True,True,False,False,False,False,-0.457244157099908,-1,-1
3866,False,False,True,False,False,False,0.44595789693665777,-1,0
3867,False,True,False,False,True,True,-0.05256845671125343,-1,1
3868,True,True,False,False,False,False,-0.5439286816831026,1,0
3869,False,False,False,False,False,True,-0.04275584290009205,-1,1
3870,False,True,False,False,False,False,-0.5342787505279423,-1,1
3871,True,True,False,False,False,False,0.9647767125227228,1,1
3872,False,False,False,False,False,True,-0.5264646760595899,0,1
3873,False,False,False,False,False,False,-0.5176657228881346,1,0
3874,False,False,False,False,False,True,-0.017189211438428397,-1,1
3875,False,True,False,False,False,False,-0.5086008761054331,1,0
3876,False,False,False,True,False,True,-0.008374643104305378,-1,1
3877,False,True,False,False,False,False,-0.5,0,0
3878,False,False,False,False,False,False,-0.49162535689569464,-1,1
3879,False,True,False,False,False,False,-0.991399123894567,0,1
3880,False,False,False,False,False,False,-0.9911603318266967,0,1
3881,False,False,False,False,False,False,-0.9909079053243516,1,0
3882,False,False,False,False,False,True,-0.48183062264898024,0,0
3883,False,False,False,False,False,False,-0.4727828197011791,0,0
3884,False,False,False,False,False,False,-0.46377887915746124,1,0
3885,False,False,False,False,False,True,0.03522328747727728,-1,0
3886,False,True,False,False,False,False,-0.4560713183168975,-1,1
3887,True,True,False,False,False,False,-0.9548327646991335,0,1
3888,False,False,False,False,False,False,-0.9535228548664857,-1,1
3889,False,True,False,False,False,False,0.5372768711542052,1,1
3890,False,False,False,False,False,True,-0.9616042937831962,0,1
3891,False,False,False,False,False,False,-0.9604165758394345,-1,1
3892,False,True,False,False,False,False,0.5297545835714177,1,1
3893,False,False,False,False,False,True,-0.9692914436019102,1,0
3894,False,False,False,False,True,True,-0.45915344800059804,1,-1
3895,False,False,False,False,False,False,-0.4444001122142148,0,0
3896,False,False,False,False,False,False,-0.4264415560267378,1,0
3897,False,False,False,False,False,True,0.06960448727306395,1,1
3898,False,False,False,False,True,True,0.5525684567112534,1,-1
3899,False,False,False,False,False,False,0.48233427711186533,1,1
3900,False,False,False,False,False,True,0.9812974407587233,0,1
3901,False,False,False,False,False,False,0.9801314756944592,1,1
3902,False,False,False,False,False,True,-0.5,1,0
3903,False,False,False,False,True,True,0.0,0,0
3904,False,False,False,False,False,False,0.0,0,0
3905,False,False,False,False,False,False,0.0,-1,0
3906,False,True,False,False,False,False,-0.4832622916434259,1,0
3907,False,False,False,False,False,True,0.015902251256176378,-1,0
3908,False,True,False,False,False,False,-0.4682744825694465,1,0
3909,False,False,False,False,False,True,0.03022406683891948,0,0
3910,False,False,False,False,False,False,0.028857938376304477,1,1
3911,False,False,False,False,False,True,0.5144586789027767,1,1
3912,False,False,False,False,True,True,-0.9848538278116319,0,1
3913,False,False,False,False,False,False,-0.9840977487438237,1,0
3914,False,False,False,False,False,True,-0.4682744825694465,1,0
3915,False,False,False,False,True,True,0.03022406683891948,-1,0
3916,False,True,False,False,False,False,-0.4548327646991335,0,0
3917,False,False,False,False,False,False,-0.4400872340690967,1,0
3918,False,False,False,False,False,True,0.05724914704870018,-1,0
3919,False,True,False,False,False,False,-0.4288651885261847,-1,1
3920,True,True,False,False,False,False,-0.9255972347013829,0,1
3921,False,False,False,False,False,False,-0.9220208696226306,-1,1
3922,False,True,False,False,False,False,0.5628329581890013,-1,0
3923,True,True,False,False,False,False,0.05991276593090333,-1,-1
3924,False,False,False,False,False,False,0.30256845671125343,-1,0
3925,False,True,False,False,False,False,-0.19321017425757708,-1,1
3926,True,True,False,False,False,False,-0.6871670418109987,1,0
3927,False,False,False,False,False,True,-0.18316335501923406,1,0
3928,False,False,False,False,True,True,0.3108559035744352,1,-1
3929,False,False,False,False,False,False,-0.244416188859699,1,0
3930,False,False,False,False,False,True,0.25,-1,0
3931,False,True,False,False,False,False,-0.24460543371622687,-1,1
3932,True,True,False,False,False,False,-0.739028144383989,1,0
3933,False,False,False,False,False,True,-0.2338286787435125,1,0
3934,False,False,False,False,True,True,0.26060640240553545,1,-1
3935,False,False,False,False,False,False,-0.12488574665057287,0,0
3936,False,False,False,False,False,False,-0.12111894159084341,0,0
3937,False,False,False,False,False,False,-0.11756255453793486,1,0
3938,False,False,False,False,False,True,0.3736056869845132,-1,0
3939,False,True,False,False,False,False,-0.12283026857639819,-1,1
3940,True,True,False,False,False,False,-0.6142002512199082,0,1
3941,False,False,False,False,False,False,-0.605391154491592,1,0
3942,False,False,False,False,False,True,-0.10241638234956672,-1,1
3943,False,True,False,False,False,False,-0.5936577709318793,1,0
3944,False,False,False,False,False,True,-0.0910530018557488,-1,1
3945,False,True,False,False,False,False,-0.5823693331686426,1,0
3946,False,False,False,False,False,True,-0.08011540626394992,0,0
3947,False,False,False,False,False,False,-0.07797913037736932,0,0
3948,False,False,False,False,False,False,-0.07595170628997686,1,0
3949,False,False,False,False,False,True,0.41597773717605246,0,0
3950,False,False,False,False,False,False,0.40801627013535197,-1,0
3951,False,True,False,False,False,False,-0.08969077100157491,0,0
3952,False,False,False,False,False,False,-0.08750652035251681,0,0
3953,False,False,False,False,False,False,-0.08542361804903437,1,0
3954,False,False,False,False,False,True,0.4072264209222577,0,0
3955,False,False,False,False,False,False,0.39997687996714787,0,0
3956,False,False,False,False,False,False,0.3928330765600626,-1,0
3957,False,True,False,False,False,False,-0.10473977091343947,1,0
3958,False,False,False,False,False,True,0.38835982671163993,0,0
3959,False,False,False,False,False,False,0.3815671540252136,1,1
3960,False,False,False,False,False,True,0.8788810584091566,0,1
3961,False,False,False,False,False,False,0.8760766385838464,0,1
3962,False,False,False,False,False,False,0.8731463656782359,1,1
3963,False,False,False,False,False,True,-0.6196720884363247,1,0
3964,False,False,False,False,True,True,-0.11687506125234344,-1,1
3965,False,True,False,False,False,False,-0.6097046478079229,0,1
3966,False,False,False,False,False,False,-0.6024163823495667,1,0
3967,False,False,False,False,False,True,-0.10002312003285212,1,0
3968,False,False,False,False,True,True,0.3928330765600626,1,-1
3969,False,False,False,False,False,False,-0.18432506477440413,0,0
3970,False,False,False,False,False,False,-0.17886518852618474,1,0
3971,False,False,False,False,False,True,0.3128329581890012,-1,0
3972,False,True,False,False,False,False,-0.18186236817837553,-1,1
3973,True,True,False,False,False,False,-0.6736873983020969,1,0
3974,False,False,False,False,False,True,-0.16877292228537968,0,0
3975,False,False,False,False,False,False,-0.16410434588643386,0,0
3976,False,False,False,False,False,False,-0.15966552939826692,0,0
3977,False,False,False,False,False,False,-0.15544152438044526,0,0
3978,False,False,False,False,False,False,-0.15141849097190593,-1,1
3979,False,True,False,False,False,False,-0.643701982189414,0,1
3980,False,False,False,False,False,False,-0.6357997487800918,-1,1
3981,False,True,False,False,False,False,0.8604731395214191,-1,0
3982,True,True,False,False,False,False,0.35241638234956674,1,1
3983,False,False,False,False,False,True,0.8483357099370401,1,1
3984,False,False,False,False,True,True,-0.6434499554121628,-1,1
3985,False,True,False,False,False,False,0.8524163823495667,-1,0
3986,True,True,False,False,False,False,0.3440417392452614,1,1
3987,False,False,False,False,False,True,0.8395189901838295,0,1
3988,False,False,False,False,False,False,0.834750659461432,0,1
3989,False,False,False,False,False,False,0.8297185113497063,1,1
3990,False,False,False,False,False,True,-0.6614144672170952,1,0
3991,False,False,False,False,True,True,-0.15654772283310653,-1,1
3992,False,True,False,False,False,False,-0.6475836176504333,0,1
3993,False,False,False,False,False,False,-0.6383598267116399,0,1
3994,False,False,False,False,False,False,-0.6288810584091566,1,0
3995,False,False,False,False,False,True,-0.12488574665057287,0,0
3996,False,False,False,False,False,False,-0.12111894159084341,-1,1
3997,False,True,False,False,False,False,-0.6118683523791564,0,1
3998,False,False,False,False,False,False,-0.6024163823495667,-1,1
3999,False,True,False,False,False,False,0.894302188680174,-1,0
4000,True,True,False,False,False,False,0.38459858509974537,1,1
4001,False,False,False,False,False,True,0.8808459092938592,0,1
4002,False,False,False,False,False,False,0.8768536343217642,0,1
4003,False,False,False,False,False,False,0.8725994420133901,-1,0
4004,False,True,False,False,False,False,0.362360330173156,1,1
4005,False,False,False,False,False,True,0.8575499676427484,1,1
4006,False,False,False,False,True,True,-0.631941636071482,0,1
4007,False,False,False,False,False,False,-0.6211189415908434,1,0
4008,False,False,False,False,False,True,-0.11687506125234344,0,0
4009,False,False,False,False,False,False,-0.11290631572034969,-1,1
4010,False,True,False,False,False,False,-0.6024163823495667,-1,1
4011,True,True,False,False,False,False,0.8939250444417466,0,1
4012,False,False,False,False,False,False,0.8900062424748615,0,1
4013,False,False,False,False,False,False,0.8857997487800918,1,1
4014,False,False,False,False,False,True,-0.6024163823495667,1,0
4015,False,False,False,False,True,True,-0.09858150902809407,0,0
4016,False,False,False,False,False,False,-0.09501516093917986,0,0
4017,False,False,False,False,False,False,-0.09169089656530566,1,0
4018,False,False,False,False,False,True,0.39758361765043326,1,1
4019,False,False,False,False,True,True,0.8939250444417466,-1,0
